SEXO;EDAD;HORA HECHO;FECHA HECHO;FECHA FALL.;CONDICION
Femenino;59;.;27/10/2021;28/10/2021;Peatón
Masculino;54;23:30;29/10/2021;29/10/2021;Motociclista
Masculino;18;1:30;30/10/2021;30/10/2021;Motociclista
Masculino;54;6:30;30/10/2021;30/10/2021;Ciclista
Masculino;26;22:30;31/10/2021;31/10/2021;Motociclista
Femenino;24;18:55;31/10/2021;31/10/2021;Motociclista
Masculino;30;3:20;1/11/2021;1/11/2021;Motociclista
Masculino;29;5:40;1/11/2021;1/11/2021;Motociclista
Masculino;24;7:50;3/10/2021;2/11/2021;Peatón
Masculino;59;.;17/09/2021;5/11/2021;Motociclista
Masculino;61;.;16/10/2021;7/11/2021;Motociclista
Masculino;63;1:30;31/10/2021;12/11/2021;Ciclista
Masculino;23;2:50;14/11/2021;14/11/2021;Motociclista
Masculino;31;3:00;14/10/2021;16/11/2021;Motociclista
Masculino;44;11:40;17/11/2021;17/11/2021;Motociclista
Masculino;36;14:50;17/11/2021;17/11/2021;Motociclista
Masculino;58;.;17/11/2021;17/11/2021;Motociclista
Masculino;20;1:20;19/11/2021;19/11/2021;Motociclista
Masculino;82;.;18/11/2021;19/11/2021;Peatón
Masculino;14;21:30;21/11/2021;21/11/2021;Motociclista
Masculino;43;.;20/09/2021;23/11/2021;Peatón
Masculino;69;17:30;26/11/2021;28/11/2021;Motociclista
Masculino;73;14:00;29/11/2021;29/11/2021;Ciclista
Masculino;24;12:30;27/11/2021;29/11/2021;Motociclista
Masculino;35-45;5:10;30/11/2021;30/11/2021;Peatón
Masculino;71;19:50;30/11/2021;30/11/2021;Peatón
Masculino;28;.;3/12/2021;5/12/2021;Motociclista
Masculino;17;22:45;6/12/2021;6/12/2021;Motociclista
Masculino;36;8:20;6/12/2021;6/12/2021;Parrillero
Masculino;27;3:30;7/12/2021;7/12/2021;Motociclista
Masculino;63;9:30;7/12/2021;7/12/2021;Peatón
Masculino;31;9:05;7/12/2021;7/12/2021;Ciclista
Masculino;79;7:50;7/12/2021;7/12/2021;Peatón
Masculino;50;2:30;28/11/2021;7/12/2021;Motociclista
Femenino;60;15:40;7/12/2021;9/12/2021;Peatón
Masculino;17;0:05;14/11/2021;11/12/2021;Motociclista
Femenino;55;13:00;23/08/2021;11/12/2021;Peatón
Masculino;66;3:50;12/12/2021;12/12/2021;Peatón
Masculino;60;6:30;28/11/2021;12/12/2021;Peatón
Masculino;20;23:50;13/12/2021;14/12/2021;Motociclista
Masculino;65;20:40;30/10/2021;16/12/2021;Peatón
Femenino;62;19:15;17/12/2021;17/12/2021;Peatón
Femenino;29;18:03;17/12/2021;17/12/2021;Peatón
Masculino;65;.;17/12/2021;17/12/2021;Motociclista
Masculino;28;19:10;18/12/2021;18/12/2021;Motociclista
Femenino;24;3:30;19/12/2021;19/12/2021;Peatón
Masculino;44;10:30;19/12/2021;19/12/2021;Motociclista
Masculino;60;3:38;20/12/2021;20/12/2021;Motociclista
Masculino;18;0:15;20/12/2021;20/12/2021;Sin dato
Masculino;30;6:00;14/12/2021;21/12/2021;Motociclista
Masculino;81;22:00;22/12/2021;23/12/2021;Peatón
Masculino;33;3:45;24/12/2021;24/12/2021;Motociclista
Masculino;41;1:30;21/12/2021;24/12/2021;Sin dato
Masculino;31;8:27;25/12/2021;25/12/2021;Motociclista
Masculino;56;0:20;23/12/2021;25/12/2021;Peatón
Masculino;69;.;13/11/2021;26/12/2021;Peatón
Femenino;67;.;26/12/2021;27/12/2021;Sin dato
Masculino;27;.;.;28/12/2021;Motociclista
Masculino;19;8:00;30/12/2021;30/12/2021;Ciclista
Femenino;17;0:20;31/12/2021;31/12/2021;Parrillero
Femenino;28;.;.;1/01/2022;Peatón
Masculino;58;23:25;2/01/2022;2/01/2022;Peatón
Masculino;40;21:40;8/12/2021;4/01/2022;Motociclista
Masculino;45;5:10;6/01/2022;6/01/2022;Conductor
Masculino;87;17:00;22/12/2021;6/01/2022;Peatón
Masculino;67;.;18/12/2021;8/01/2022;Peatón
Masculino;80;.;14/09/2021;8/01/2022;Peatón
Femenino;67;12:30;9/01/2022;9/01/2022;Parrillero
Masculino;57;12:30;9/01/2022;10/01/2022;Motociclista
Femenino;55;8:40;4/01/2022;11/01/2022;Peatón
Masculino;29;.;.;13/01/2022;Motociclista
Masculino;77;18:34;6/01/2022;14/01/2022;Peatón
Masculino;42;21:50;15/01/2022;15/01/2022;Motociclista
Masculino;70;.;15/01/2022;15/01/2022;Peatón
Masculino;54;.;14/01/2022;15/01/2022;Parrillero
Masculino;42;.;14/01/2022;16/01/2022;Motociclista
Masculino;76;8:20;17/01/2022;17/01/2022;Peatón
Masculino;23;8:10;19/01/2022;19/01/2022;Motociclista
Masculino;76;11:30;10/01/2022;19/01/2022;Peatón
Masculino;75;11:50;20/01/2022;20/01/2022;Peatón
Masculino;19;10:50;26/01/2022;26/01/2022;Motociclista
Masculino;23;3:00;24/01/2022;26/01/2022;Motociclista
Masculino;61;17:29;26/01/2022;29/01/2022;Motociclista
Masculino;64;9:01;29/01/2022;31/01/2022;Pasajero de Auto
Femenino;29;16:15;28/01/2022;2/02/2022;Motociclista
Masculino;23;13:30;4/02/2022;4/02/2022;Peatón
Masculino;43;3:00;30/01/2022;5/02/2022;Motociclista
Masculino;21;.;28/01/2022;6/02/2022;Motociclista
Masculino;79;22:20;5/02/2022;9/02/2022;Peatón
Masculino;57;19:03;11/02/2022;11/02/2022;Motociclista
Femenino;54;12:05;9/02/2022;11/02/2022;Peatón
Femenino;79;19:00;12/02/2022;12/02/2022;Peatón
Masculino;31;14:30;13/02/2022;13/02/2022;Motociclista
Masculino;32;8:30;14/02/2022;14/02/2022;Motociclista
Femenino;65;9:00;29/01/2022;17/02/2022;Pasajero de Auto
Masculino;43;21:00;18/02/2022;18/02/2022;Motociclista
Masculino;55;.;18/02/2022;18/02/2022;Peatón
Masculino;51;9:30;9/11/2021;19/02/2022;Motociclista
Masculino;43;1:25;20/02/2022;20/02/2022;Motociclista
Masculino;20;0:35;21/02/2022;21/02/2022;Motociclista
Masculino;60;.;20/02/2022;22/02/2022;Peatón
Masculino;27;12:15;24/02/2022;24/02/2022;Motociclista
Masculino;30;14:20;25/05/2022;25/02/2022;Motociclista
Masculino;22;18:00;25/02/2022;25/02/2022;Motociclista
Femenino;28;7:00;26/02/2022;26/02/2022;Ciclista
Masculino;62;9:20;27/02/2022;27/02/2022;Ciclista
Femenino;35;13:30;1/03/2022;1/03/2022;Motociclista
Masculino;30;0:20;6/03/2022;6/03/2022;Peatón
Masculino;50;.;8/03/2022;9/03/2022;Peatón
Masculino;20;21:20;17/03/2022;17/03/2022;Motociclista
Masculino;17;10:30;23/03/2022;23/03/2022;Motociclista
Masculino;40;19:50;23/03/2022;23/03/2022;Peatón
Masculino;27;2:55;21/03/2022;23/03/2022;Motociclista
Masculino;72;5:40;16/03/2022;23/03/2022;Ciclista
Femenino;22;23:45;24/03/2022;25/03/2022;Parrillero
Masculino;.;.;7/02/2022;25/03/2022;Motociclista
Masculino;67;21:00;26/03/2022;26/03/2022;Ciclista
Masculino;42;22:20;26/03/2022;26/03/2022;Peatón
Masculino;60;5:00;29/03/2022;29/03/2022;Peatón
Femenino;35;12:00;1/04/2022;1/04/2022;Parrillero
Femenino;77;.;23/03/2022;1/04/2022;Peatón
Masculino;36;3:35;3/04/2022;3/04/2022;Motociclista
Masculino;28;14:00;27/03/2022;3/04/2022;Peatón
Masculino;26;1:30;3/04/2022;4/04/2022;Motociclista
Masculino;75;14:30;12/03/2022;6/04/2022;Peatón
Femenino;67;17:20;8/04/2022;8/04/2022;Peatón
Masculino;27;4:45;9/04/2022;9/04/2022;Motociclista
Masculino;25;23:03;10/04/2022;10/04/2022;Motociclista
Masculino;36;6:00;12/04/2022;12/04/2022;Motociclista
Femenino;60;.;6/04/2022;12/04/2022;Peatón
Masculino;55;4:33;11/04/2022;13/04/2022;Conductor
Masculino;57;.;10/04/2022;13/04/2022;Peatón
Masculino;59;23:34;13/04/2022;14/04/2022;Motociclista
Masculino;22;20:30;10/03/2022;15/04/2022;Motociclista
Masculino;28;18:00;18/04/2022;18/04/2022;Motociclista
Masculino;50;7:30;25/03/2022;22/04/2022;Ciclista
Masculino;46;3:15;23/04/2022;23/04/2022;Motociclista
Femenino;19;3:00;24/04/2022;24/04/2022;Parrillero
Masculino;44;0:10;25/04/2022;25/04/2022;Peatón
Masculino;62;21:10;26/04/2022;26/04/2022;Peatón
Masculino;26;12:55;27/04/2022;27/04/2022;Motociclista
Masculino;89;16:00;25/04/2022;27/04/2022;Peatón
Masculino;28;10:05;29/04/2022;29/04/2022;Peatón
Masculino;68;6:30;16/03/2022;29/04/2022;Peatón
Masculino;21;17:47;30/04/2022;30/04/2022;Motociclista
Masculino;34;18:45;1/05/2022;1/05/2022;Motociclista
Femenino;37;15:00;2/05/2022;2/05/2022;Parrillero
Masculino;46;23:28;24/02/2022;2/05/2022;Motociclista
Femenino;44;6:00;5/05/2022;5/05/2022;Motociclista
Masculino;68;10:40;6/05/2022;6/05/2022;Peatón
Masculino;72;2:50;8/05/2022;8/05/2022;Motociclista
Masculino;31;6:30;8/05/2022;8/05/2022;Motociclista
Masculino;33;.;8/05/2022;8/05/2022;Motociclista
Femenino;29;7:49;10/05/2022;10/05/2022;Pasajero de Auto
Masculino;84;13:20;10/05/2022;12/05/2022;Peatón
Masculino;69;16:00;12/05/2022;15/05/2022;Motociclista
Masculino;59;19:30;10/05/2022;15/05/2022;Motociclista
Masculino;38;15:00;15/05/2022;16/05/2022;Motociclista
Masculino;55;5:15;15/05/2022;17/05/2022;Ciclista
Femenino;62;18:45;15/05/2022;17/05/2022;Peatón
Femenino;30;12:01;18/05/2022;18/05/2022;Motociclista
Masculino;77;10:30;15/05/2022;18/05/2022;Peatón
Masculino;71;.;21/05/2022;22/05/2022;Ciclista
Femenino;83;15:00;24/05/2022;24/05/2022;Peatón
Masculino;25;2:20;22/05/2022;24/05/2022;Motociclista
Femenino;29;7:23;25/05/2022;25/05/2022;Parrillero
Masculino;64;17:00;6/05/2022;25/05/2022;Peatón
Masculino;27;4:30;29/05/2022;29/05/2022;Motociclista
Masculino;73;16:00;30/05/2022;31/05/2022;Peatón
Masculino;68;17:55;1/06/2022;1/06/2022;Peatón
Masculino;65;20:25;30/05/2022;1/06/2022;Motociclista
Masculino;40;2:00;23/04/2022;2/06/2022;Motociclista
Masculino;34;10:10;5/06/2022;5/06/2022;Motociclista
Masculino;26;.;29/05/2022;7/06/2022;Motociclista
Masculino;58;22:40;6/03/2022;7/06/2022;Motociclista
Femenino;84;17:15;9/06/2022;9/06/2022;Peatón
Femenino;19;11:50;1/06/2022;10/06/2022;Parrillero
Femenino;74;23:30;10/06/2022;11/06/2022;Peatón
Masculino;22;6:00;12/06/2022;12/06/2022;Motociclista
Masculino;57;.;10/06/2022;12/06/2022;Ciclista
Masculino;16;.;25/04/2022;12/06/2022;Motociclista
Masculino;17;21:00;14/06/2022;14/06/2022;Motociclista
Femenino;89;8:30;13/04/2022;14/06/2022;Peatón
Masculino;29;.;13/06/2022;16/06/2022;Motociclista
Masculino;69;.;14/06/2022;17/06/2022;Ciclista
Masculino;63;23:33;11/06/2022;17/06/2022;Peatón
Masculino;47;23:36;19/06/2022;19/06/2022;Motociclista
Masculino;78;12:45;21/06/2022;21/06/2022;Conductor
Masculino;51;16:05;21/06/2022;21/06/2022;Motociclista
Masculino;50;16:50;26/06/2022;26/06/2022;Motociclista
Masculino;25;18:25;28/06/2022;28/06/2022;Motociclista
Masculino;56;8:00;14/05/2022;28/06/2022;Peatón
Masculino;64;.;18/02/2022;28/06/2022;Peatón
Femenino;20;1:30;24/06/2022;30/06/2022;Parrillero
Masculino;42;1:10;1/07/2022;1/07/2022;Motociclista
Masculino;34;1:10;1/07/2022;1/07/2022;Motociclista
Masculino;69;16:15;1/07/2022;1/07/2022;Motociclista
Masculino;38;18:50;5/07/2022;5/07/2022;Motociclista
Masculino;61;19:40;2/07/2022;5/07/2022;Peatón
Femenino;63;20:20;22/06/2022;5/07/2022;Peatón
Masculino;52;0:25;5/07/2022;7/07/2022;Motociclista
Masculino;19;16:30;5/07/2022;7/07/2022;Motociclista
Femenino;23;2:00;9/07/2022;9/07/2022;Parrillero
Masculino;64;.;10/07/2022;10/07/2022;Peatón
Masculino;19;12:50;8/07/2022;10/07/2022;Motociclista
Masculino;83;17:43;12/07/2022;12/07/2022;Peatón
Masculino;21;10:25;11/07/2022;12/07/2022;Motociclista
Femenino;22;1:29;11/07/2022;12/07/2022;Motociclista
Masculino;74;11:40;29/06/2022;12/07/2022;Peatón
Femenino;21;10:20;12/07/2022;13/07/2022;Motociclista
Femenino;24;17:00;16/07/2022;16/07/2022;Parrillero
Masculino;78;20:30;16/07/2022;17/07/2022;Peatón
Masculino;29;12:00;16/07/2022;18/07/2022;Motociclista
Masculino;62;10:59;17/06/2022;18/07/2022;Peatón
Masculino;38;9:45;20/07/2022;20/07/2022;Peatón
Masculino;24;23:00;22/07/2022;22/07/2022;Parrillero
Masculino;21;3:15;22/07/2022;22/07/2022;Parrillero
Femenino;60;10:58;23/07/2022;23/07/2022;Parrillero
Masculino;59;22:36;19/07/2022;23/07/2022;Ciclista
Masculino;22;2:55;24/07/2022;24/07/2022;Motociclista
Masculino;31;3:25;20/07/2022;24/07/2022;Motociclista
Femenino;27;14:30;25/07/2022;25/07/2022;Motociclista
Masculino;61;6:00;20/07/2022;25/07/2022;Peatón
Masculino;20;2:55;24/07/2022;26/07/2022;Parrillero
Femenino;71;.;27/05/2022;26/07/2022;Peatón
Masculino;81;.;21/07/2022;28/07/2022;Peatón
Masculino;82;17:00;29/07/2022;29/07/2022;Peatón
Masculino;26;3:30;30/07/2022;30/07/2022;Conductor
Femenino;82;12:10;23/07/2022;30/07/2022;Peatón
Masculino;20;13:25;31/07/2022;31/07/2022;Motociclista
Masculino;25;2:30;1/08/2022;1/08/2022;Motociclista
Masculino;5;17:58;1/08/2022;1/08/2022;Peatón
Femenino;59;15:50;2/08/2022;2/08/2022;Peatón
Masculino;23;.;17/07/2022;2/08/2022;Motociclista
Masculino;17;.;27/07/2022;4/08/2022;Parrillero
Masculino;91;.;23/06/2022;5/08/2022;Peatón
Masculino;49;22:20;7/08/2022;7/08/2022;Motociclista
Masculino;20;.;8/08/2022;8/08/2022;Parrillero
Masculino;18;23:20;8/08/2022;8/08/2022;Motociclista
Masculino;43;11:33;9/08/2022;9/08/2022;Peatón
Masculino;21;17:00;8/08/2022;9/08/2022;Motociclista
Masculino;72;18:40;7/08/2022;9/08/2022;Peatón
Masculino;33;4:30;13/08/2022;13/08/2022;Motociclista
Masculino;25;3:27;16/08/2022;16/08/2022;Motociclista
Masculino;24;17:55;18/08/2022;18/08/2022;Motociclista
Masculino;63;10:35;19/08/2022;19/08/2022;Motociclista
Femenino;30;4:30;20/08/2022;20/08/2022;Motociclista
Masculino;26;21:00;20/08/2022;20/08/2022;Motociclista
Masculino;21;0:32;23/07/2022;20/08/2022;Peatón
Masculino;69;8:20;24/08/2022;24/08/2022;Ciclista
Masculino;56;.;22/08/2022;24/08/2022;Conductor
Masculino;50;4:50;14/08/2022;26/08/2022;Motociclista
Masculino;65;10:40;27/08/2022;27/08/2022;Peatón
Masculino;19;7:20;27/08/2022;27/08/2022;Motociclista
Masculino;22;2:05;28/08/2022;28/08/2022;Motociclista
Femenino;49;1:10;28/08/2022;28/08/2022;Motociclista
Masculino;25;8:10;29/08/2022;29/08/2022;Motociclista
Masculino;31;12:30;20/08/2022;29/08/2022;Motociclista
Masculino;64;22:40;27/08/2022;31/08/2022;Peatón
Masculino;57;.;20/08/2022;31/08/2022;Motociclista
Masculino;81;6:40;2/09/2022;2/09/2022;Peatón
Masculino;29;23:00;14/08/2022;2/09/2022;Motociclista
Masculino;87;11:30;31/08/2022;3/09/2022;Peatón
Femenino;45;11:35;6/09/2022;6/09/2022;Parrillero
Masculino;39;.;6/09/2022;6/09/2022;Motociclista
Masculino;71;9:05;9/09/2022;9/09/2022;Ciclista
Masculino;80;18:30;4/09/2022;9/09/2022;Peatón
Femenino;17;0:30;10/09/2022;10/09/2022;Parrillero
Femenino;30;2:50;10/09/2022;10/09/2022;Parrillero
Masculino;90;19:30;28/08/2022;11/09/2022;Peatón
Masculino;63;20:10;12/09/2022;12/09/2022;Motociclista
Masculino;19;6:51;8/09/2022;12/09/2022;Motociclista
Masculino;52;23:30;6/09/2022;12/09/2022;Peatón
Masculino;61;9:20;23/08/2022;14/09/2022;Motociclista
Masculino;50;6:10;15/09/2022;15/09/2022;Motociclista
Masculino;36;6:25;3/09/2022;15/09/2022;Pasajero de Auto
Masculino;40;.;30/08/2022;16/09/2022;Sin dato
Femenino;21;3:00;17/09/2022;17/09/2022;Motociclista
Masculino;49;13:15;17/09/2022;17/09/2022;Motociclista
Masculino;18;14:40;17/09/2022;17/09/2022;Motociclista
Masculino;74;19:15;18/09/2022;18/09/2022;Peatón
Masculino;21;1:50;18/09/2022;18/09/2022;Motociclista
Masculino;22;15:50;18/09/2022;18/09/2022;Motociclista
Femenina;73;.;17/09/2022;18/09/2022;Peatón
Masculino;48;20:30;19/09/2022;19/09/2022;Motociclista
Masculino;85;20:30;4/09/2022;19/09/2022;Peatón
Masculino;23;.;25/08/2022;20/09/2022;Motociclista
Masculino;83;15:00;21/09/2022;22/09/2022;Peatón
Masculino;33;6:40;3/06/2022;22/09/2022;Motociclista
Femenino;29;.;23/09/2022;23/09/2022;Motociclista
Femenino;24;12:49;24/09/2022;24/09/2022;Motociclista
Femenino;30;6:50;10/09/2022;24/09/2022;Motociclista
Masculino;49;12:30;25/09/2022;25/09/2022;Motociclista
Masculino;61;13:25;4/08/2022;26/09/2022;Motociclista
Masculino;45;19:00;28/09/2022;28/09/2022;Motociclista
Masculino;58;16:18;26/09/2022;28/09/2022;Ciclista
Masculino;71;20:20;1/10/2022;1/10/2022;Peatón
Masculino;19;4:20;2/10/2022;2/10/2022;Motociclista
Femenino;38;15:00;4/10/2022;4/10/2022;Parrillero
Masculino;25;5:50;5/10/2022;5/10/2022;Motociclista
Masculino;60;.;.;7/10/2022;Peatón
Masculino;21;0:20;8/10/2022;8/10/2022;Motociclista
Masculino;48;20:35;8/10/2022;8/10/2022;Motociclista
Masculino;43;22:40;26/09/2022;8/10/2022;Peatón
Masculino;18;0:05;9/10/2022;9/10/2022;Motociclista
Masculino;24;13:00;10/10/2022;10/10/2022;Motociclista
Masculino;38;22:30;17/07/2022;10/10/2022;Motociclista
Masculino;79;9:15;11/10/2022;11/10/2022;Ciclista
Femenino;15;0:05;9/10/2022;11/10/2022;Parrillero
Masculino;26;19:20;8/10/2022;12/10/2022;Peatón
Masculino;18;22:20;13/10/2022;13/10/2022;Motociclista
Masculino;32;16:10;14/10/2022;14/10/2022;Motociclista
Masculino;73;12:40;15/10/2022;15/10/2022;Ciclista
Masculino;55;.;5/10/2022;16/10/2022;Peatón
Masculino;72;9:00;7/08/2022;16/10/2022;Peatón
Masculino;35;4:35;17/10/2022;18/10/2022;Motociclista
Masculino;25;.;14/10/2022;18/10/2022;Parrillero
Masculino;28;.;19/10/2022;19/10/2022;Motociclista
Masculino;23;23:00;20/10/2022;20/10/2022;Motociclista
Masculino;79;17:50;13/10/2022;21/10/2022;Peatón
Masculino;24;3:10;23/10/2022;23/10/2022;Motociclista
Masculino;17;15:10;23/10/2022;23/10/2022;Motociclista
Masculino;30;1:20;24/10/2022;26/10/2022;Motociclista
Masculino;26;4:30;29/10/2022;29/10/2022;Motociclista
Masculino;89;19:30;30/10/2022;30/10/2022;Peatón
Masculino;32;0:20;31/10/2022;31/10/2022;Motociclista
Masculino;40;.;31/10/2022;31/10/2022;Peatón
Masculino;54;17:40;3/11/2022;4/11/2022;Ciclista
Masculino;42;0:25;5/11/2022;5/11/2022;Motociclista
Masculino;42;8:30;6/11/2022;6/11/2022;Motociclista
Femenino;52;.;2/11/2022;6/11/2022;Ciclista
Femenino;2;13:25;8/11/2022;8/11/2022;Parrillero
Femenino;47;5:50;9/11/2022;9/11/2022;Parrillero
Masculino;26;.;6/11/2022;9/11/2022;Motociclista
Masculino;67;13:43;1/08/2022;10/11/2022;Motociclista
Masculino;36;14:00;31/10/2022;11/11/2022;Motociclista
Masculino;22;8:30;12/11/2022;12/11/2022;Motociclista
Masculino;42;.;12/11/2022;12/11/2022;Motociclista
Masculino;62;.;4/10/2022;14/11/2022;Ciclista
Masculino;69;.;15/11/2022;15/11/2022;Motociclista
Masculino;54;21:00;25/11/2022;25/11/2022;Motociclista
Masculino;35;16:00;26/11/2022;26/11/2022;Motociclista
Masculino;19;17:00;25/11/2022;26/11/2022;Motociclista
Masculino;77;5:40;23/11/2022;29/11/2022;Peatón
Masculino;67;11:46;29/11/2022;30/11/2022;Peatón
Masculino;27;20:00;1/12/2022;1/12/2022;Motociclista
Masculino;41;18:40;1/12/2022;1/12/2022;Ciclista
Masculino;37;.;30/04/2022;2/12/2022;Peatón
Masculino;52;19:30;3/12/2022;3/12/2022;Peatón
Masculino;67;.;27/11/2022;3/12/2022;Peatón
Masculino;58;.;8/09/2022;5/12/2022;Parrillero
Femenino;52;11:15;29/01/2022;5/12/2022;Peatón
Masculino;77;8:00;6/12/2022;6/12/2022;Peatón
Masculino;76;.;25/11/2022;6/12/2022;Peatón
Masculino;40-45;20:30;7/12/2022;7/12/2022;Peatón
Masculino;88;20:30;7/12/2022;8/12/2022;Peatón
Masculino;32;5:00;3/12/2022;10/12/2022;Peatón
Masculino;43;1:15;11/12/2022;11/12/2022;Motociclista
Masculino;29;0:15;11/12/2022;11/12/2022;Motociclista
Masculino;63;10:24;6/12/2022;11/12/2022;Ciclista
Masculino;80;14:50;13/12/2022;13/12/2022;Peatón
Masculino;24;.;19/03/2022;13/12/2022;Motociclista
Masculino;35-45;21:00;14/12/2022;14/12/2022;Peatón
Masculino;57;17:00;14/12/2022;15/12/2022;Ciclista
Masculino;23;.;16/12/2022;18/12/2022;Motociclista
Masculino;35;9:10;19/12/2022;19/12/2022;Parrillero
Masculino;45;9:10;19/12/2022;19/12/2022;Motociclista
Masculino;67;18:00;20/12/2022;20/12/2022;Ciclista
Masculino;59;.;17/12/2022;20/12/2022;Peatón
Femenino;67;10:16;20/12/2022;22/12/2022;Peatón
Masculino;66;0:39;24/12/2022;24/12/2022;Ciclista
Masculino;22;7:11;25/12/2022;25/12/2022;Motociclista
Masculino;35;5:20;26/12/2022;26/12/2022;Motociclista
Masculino;30;11:30;25/12/2022;26/12/2022;Parrillero
Masculino;26;.;.;27/12/2022;Sin dato
Masculino;64;6:20;27/12/2022;27/12/2022;Pasajero de Auto
Masculino;59;6:20;27/12/2022;27/12/2022;Ciclista
Masculino;59;16:40;5/09/2022;27/12/2022;Motociclista
Masculino;30;21:15;28/12/2022;28/12/2022;Motociclista
Masculino;68;6:55;29/12/2022;29/12/2022;Motociclista
Femenino;20;19:30;29/12/2022;29/12/2022;Parrillero
Femenino;24;19:30;29/12/2022;29/12/2022;Motociclista
Masculino;20;2:00;24/12/2022;29/12/2022;Motociclista
Masculino;72;.;29/12/2022;31/12/2022;Peatón
Femenino;89;.;23/12/2022;31/12/2022;Peatón
Masculino;45;9:40;1/01/2023;1/01/2023;Motociclista
Masculino;72;4:40;1/01/2023;1/01/2023;Peatón
Masculino;20;22:48;1/01/2023;1/01/2023;Motociclista
Masculino;44;8:00;1/01/2023;2/01/2023;Motociclista
Femenino;27;.;28/12/2022;2/01/2023;Peatón
Masculino;75;.;20/12/2022;4/01/2023;Ciclista
Masculino;59;21:00;5/01/2023;5/01/2023;Peatón
Masculino;81;15:40;4/01/2023;5/01/2023;Ciclista
Masculino;51;18:50;4/01/2023;5/01/2023;Peatón
Masculino;42;4:00;25/12/2022;5/01/2023;Parrillero
Masculino;38;10:24;1/01/2023;6/01/2023;Motociclista
Masculino;31;.;7/01/2023;7/01/2023;Motociclista
Masculino;68;18:30;6/01/2023;7/01/2023;Ciclista
Masculino;70;7:00;10/01/2023;10/01/2023;Peatón
Masculino;72;6:30;12/01/2023;12/01/2023;Peatón
Masculino;80;.;13/01/2023;13/01/2023;Peatón
Masculino;25-30;1:50;15/01/2023;15/01/2023;Peatón
Femenino;19;16:00;14/01/2023;15/01/2023;Parrillero
Masculino;78;10:30;16/01/2023;20/01/2023;Peatón
Masculino;62;16:45;16/01/2023;21/01/2023;Motociclista
Masculino;75;21:30;22/01/2023;22/01/2023;Peatón
Masculino;24;23:40;22/01/2023;23/01/2023;Motociclista
Masculino;60;12:45;24/01/2023;24/01/2023;Peatón
Masculino;20;4:20;23/01/2023;24/01/2023;Motociclista
Masculino;84;15:35;18/01/2023;25/01/2023;Peatón
Masculino;64;8:50;27/01/2023;27/01/2023;Peatón
Femenino;16;.;27/01/2023;27/01/2023;Parrillero
Masculino;84;7:00;16/01/2023;28/01/2023;Peatón
Femenino;77;17:50;14/01/2023;30/01/2023;Peatón
Masculino;22;.;.;31/01/2023;Motociclista
Masculino;27;6:40;1/02/2023;1/02/2023;Motociclista
Masculino;21;22:45;2/02/2023;3/02/2023;Motociclista
Masculino;19;3:20;4/02/2023;4/02/2023;Motociclista
Femenino;22;3:20;4/02/2023;4/02/2023;Parrillero
Masculino;30;6:50;4/02/2023;4/02/2023;Motociclista
Masculino;28;2:40;29/01/2023;4/02/2023;Motociclista
Femenino;72;7:10;27/01/2023;5/02/2023;Peatón
Femenino;21;2:10;6/02/2023;6/02/2023;Motociclista
Masculino;75;11:45;7/02/2023;7/02/2023;Ciclista
Femenino;30;6:50;7/02/2023;7/02/2023;Peatón
Masculino;83;10:30;6/02/2023;7/02/2023;Peatón
Masculino;18;22:45;2/02/2023;7/02/2023;Parrillero
Masculino;72;0:44;11/12/2022;7/02/2023;Peatón
Masculino;75;18:40;11/02/2023;11/02/2023;Peatón
Masculino;61;11:15;19/11/2022;12/02/2023;Peatón
Masculino;39;13:00;12/02/2023;13/02/2023;Motociclista
Masculino;49;16:15;13/02/2023;14/02/2023;Peatón
Masculino;73;16:55;12/02/2023;14/02/2023;Peatón
Femenino;54;21:45;15/02/2023;15/02/2023;Peatón
Masculino;76;19:30;16/02/2023;16/02/2023;Peatón
Masculino;25;.;28/01/2023;16/02/2023;Peatón
Masculino;38;7:05;19/02/2023;19/02/2023;Conductor
Masculino;23;14:18;23/02/2023;23/02/2023;Motociclista
Masculino;50;21:00;23/02/2023;23/02/2023;Motociclista
Masculino;54;15:30;24/02/2023;24/02/2023;Parrillero
Femenino;81;.;23/02/2023;24/02/2023;Peatón
Masculino;65;.;18/01/2023;24/02/2023;Sin dato
Masculino;36;0:50;25/02/2023;25/02/2023;Motociclista
Masculino;64;7:20;25/02/2023;25/02/2023;Motociclista
Masculino;56;8:04;26/02/2023;27/02/2023;Motociclista
Femenino;76;.;25/02/2023;27/02/2023;Peatón
Femenino;74;21:40;28/02/2023;28/02/2023;Peatón
Femenino;40;.;23/02/2023;28/02/2023;Motociclista
Masculino;22;6:50;1/03/2023;4/03/2023;Peatón
Masculino;17;21:50;5/03/2023;5/03/2023;Motociclista
Femenino;65;20:00;6/03/2023;6/03/2023;Peatón
Femenino;84;.;6/03/2023;7/03/2023;Peatón
Femenino;33;11:30;25/02/2023;8/03/2023;Motociclista
Masculino;58;19:30;10/03/2023;10/03/2023;Peatón
Masculino;46;23:30;9/03/2023;10/03/2023;Motociclista
Masculino;43;.;6/03/2023;10/03/2023;Peatón
Masculino;21;11:00;12/03/2023;12/03/2023;Motociclista
Femenino;31;.;.;13/03/2023;Motociclista
Masculino;52;6:30;6/03/2023;14/03/2023;Motociclista
Masculino;63;18:45;16/03/2023;16/03/2023;Motociclista
Masculino;27;1:15;17/03/2023;17/03/2023;Motociclista
